CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
801373833,Existing Customer,49,M,4,College,Divorced,$40K - $60K,Blue,43,3,2,3,1922,710,1212,0.951,2920,46,1.421,0.369,0.00019519,0.9998
716040783,Existing Customer,45,F,3,Graduate,Unknown,Less than $40K,Silver,36,3,2,2,14521,0,14521,0.41,4178,66,0.467,0,0.00010672,0.99989
817977933,Attrited Customer,63,F,0,Graduate,Single,Less than $40K,Blue,56,5,6,3,1931,1531,400,0.778,2288,48,0.714,0.793,0.99515,0.00485493
827055333,Existing Customer,43,M,3,Graduate,Single,$40K - $60K,Blue,39,5,3,5,8513,1042,7471,0.702,2015,37,0.682,0.122,0.00092621,0.99907
772116408,Existing Customer,50,M,1,High School,Single,$40K - $60K,Blue,39,4,1,1,2421,1029,1392,0.675,2377,56,0.75,0.425,3.03E-05,0.99997
734924658,Existing Customer,47,F,5,High School,Married,Less than $40K,Blue,36,5,3,1,1478,792,686,0.873,4123,67,0.489,0.536,0.00010887,0.99989
711775383,Existing Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,36,6,1,4,2466,0,2466,1.077,4059,66,0.65,0,0.00014834,0.99985
715019058,Existing Customer,30,F,2,Post-Graduate,Divorced,Less than $40K,Blue,36,3,1,2,2501,1845,656,0.668,2933,65,0.806,0.738,6.48E-05,0.99994
780715683,Existing Customer,41,M,3,Doctorate,Single,$60K - $80K,Blue,30,4,1,3,13602,0,13602,0.699,3582,69,0.683,0,0.0001391,0.99986
827341383,Existing Customer,38,M,3,Graduate,Single,Less than $40K,Blue,34,5,3,2,3094,1317,1777,0.957,3607,81,0.884,0.426,0.00018665,0.99981
708757233,Existing Customer,44,F,2,High School,Married,Less than $40K,Blue,32,4,2,3,2485,1489,996,0.779,3697,77,0.833,0.599,0.0001861,0.99981
710504283,Existing Customer,50,M,1,Uneducated,Married,$80K - $120K,Blue,39,6,3,4,14817,1463,13354,0.795,4014,70,0.628,0.099,0.000498,0.9995
713919183,Existing Customer,50,M,3,Unknown,Married,$80K - $120K,Blue,39,5,3,4,13824,1582,12242,0.522,4630,74,0.644,0.114,0.00058851,0.99941
713171358,Existing Customer,46,F,4,College,Single,Less than $40K,Blue,36,6,1,2,1438.3,0,1438.3,0.749,3880,74,0.721,0,5.62E-05,0.99994
773140683,Existing Customer,51,M,0,Unknown,Married,$60K - $80K,Blue,43,4,1,2,3797,1202,2595,0.695,4191,65,0.757,0.317,5.20E-05,0.99995
716358033,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,43,6,3,4,6189,0,6189,0.538,5004,65,0.806,0,0.00048435,0.99952
826410708,Existing Customer,40,M,4,Unknown,Married,$60K - $80K,Blue,36,3,2,3,22956,1407,21549,0.709,5554,64,0.6,0.061,0.00022068,0.99978
789717708,Existing Customer,49,F,1,Unknown,Married,$40K - $60K,Blue,37,5,2,4,3943,1135,2808,0.672,4180,82,0.783,0.288,0.00033692,0.99966
711679533,Existing Customer,54,M,2,Post-Graduate,Divorced,$120K +,Blue,43,3,2,2,5569,968,4601,0.949,2600,60,0.714,0.174,0.00013393,0.99987
711342483,Existing Customer,50,M,1,College,Married,$80K - $120K,Blue,36,5,2,3,2418,1720,698,1.019,3896,58,0.812,0.711,0.0001747,0.99983
720242733,Existing Customer,45,M,4,Unknown,Single,Less than $40K,Blue,36,5,2,3,1963,1549,414,0.778,3718,75,0.596,0.789,0.00022068,0.99978
721213833,Existing Customer,46,F,2,High School,Unknown,Unknown,Blue,32,4,1,3,7966,1423,6543,0.987,3780,75,0.923,0.179,9.01E-05,0.99991
756624183,Existing Customer,51,F,3,Graduate,Married,Less than $40K,Blue,44,6,1,3,7742,2024,5718,0.929,3507,69,0.568,0.261,9.61E-05,0.9999
717622308,Existing Customer,63,F,0,High School,Single,Less than $40K,Blue,36,4,3,3,2074,1688,386,0.62,4232,75,0.5,0.814,0.00025237,0.99975
714629358,Attrited Customer,54,F,3,Graduate,Divorced,$40K - $60K,Blue,34,2,3,4,4948,0,4948,0.392,1796,41,0.519,0,0.99814,0.00186317
744307008,Existing Customer,51,M,1,Uneducated,Married,$60K - $80K,Blue,44,4,2,3,4988,0,4988,0.619,3890,74,0.644,0,0.00018475,0.99982
708871158,Existing Customer,60,M,1,Graduate,Single,$60K - $80K,Silver,42,4,3,4,28701,0,28701,1.165,3516,57,0.727,0,0.00043766,0.99956
710979033,Existing Customer,30,M,0,Unknown,Single,$40K - $60K,Blue,20,3,1,3,6607,2517,4090,0.854,3046,73,0.78,0.381,8.74E-05,0.99991
818903583,Existing Customer,44,M,5,Uneducated,Divorced,$60K - $80K,Blue,39,5,2,0,16034,1597,14437,0.775,3628,59,0.903,0.1,4.46E-05,0.99996
712980333,Existing Customer,33,M,3,Graduate,Divorced,$60K - $80K,Blue,36,6,3,3,24149,1848,22301,0.731,2584,66,0.833,0.077,0.0003139,0.99969
717655458,Existing Customer,40,F,2,Uneducated,Unknown,$40K - $60K,Silver,28,5,3,4,16903,1507,15396,0.97,3819,61,0.525,0.089,0.0004794,0.99952
822112383,Existing Customer,52,M,3,College,Married,$60K - $80K,Blue,48,5,1,2,1438.3,0,1438.3,0.618,3769,73,0.659,0,5.56E-05,0.99994
711538758,Attrited Customer,39,M,5,Graduate,Single,$60K - $80K,Blue,36,1,3,3,24657,633,24024,0.358,1954,46,0.394,0.026,0.99681,0.00319072
719987733,Attrited Customer,51,F,3,Unknown,Single,$40K - $60K,Blue,38,3,3,3,5026,0,5026,0.564,1844,37,0.609,0,0.99711,0.00288892
719184783,Existing Customer,51,F,1,Graduate,Single,Unknown,Blue,41,3,2,2,9352,1429,7923,0.728,3536,71,0.69,0.153,0.00010684,0.99989
715857183,Existing Customer,46,M,2,College,Single,$60K - $80K,Blue,36,3,3,2,4939,1296,3643,0.911,2150,43,0.87,0.262,0.00017488,0.99983
719657583,Attrited Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,40,2,2,6,9502,2457,7045,0.915,2310,57,0.676,0.259,0.99903,0.00097026
789713208,Attrited Customer,62,F,0,Doctorate,Single,Less than $40K,Blue,50,6,3,5,2936,326,2610,0.935,2692,29,0.526,0.111,0.9991,0.00090053
802031583,Existing Customer,53,M,2,Uneducated,Single,$80K - $120K,Blue,47,6,1,1,22855,0,22855,0.741,3711,83,0.804,0,3.42E-05,0.99997
711529383,Existing Customer,47,F,3,Graduate,Married,$40K - $60K,Blue,41,4,1,4,6602,1224,5378,0.665,3163,73,0.825,0.185,0.00016399,0.99984
715371108,Attrited Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,40,3,3,2,3728,0,3728,0.358,1632,42,0.448,0,0.99467,0.00533
712988958,Existing Customer,42,M,4,Graduate,Single,$60K - $80K,Blue,33,5,2,0,2021,1731,290,0.986,3253,62,0.722,0.857,4.40E-05,0.99996
713005908,Existing Customer,47,F,2,Graduate,Married,$40K - $60K,Blue,36,5,2,3,2255,1733,522,0.903,4772,83,0.729,0.769,0.00019143,0.99981
712236483,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Gold,36,5,3,4,15704,1991,13713,0.699,4487,71,0.543,0.127,0.00059445,0.99941
711852783,Existing Customer,46,M,2,Unknown,Married,$60K - $80K,Blue,36,3,2,2,5746,1572,4174,0.937,3446,56,1,0.274,0.00012511,0.99987
780056733,Existing Customer,36,M,3,Unknown,Single,$40K - $60K,Blue,22,3,6,3,8436,2517,5919,0.807,2627,63,1.032,0.298,0.00027238,0.99973
796903083,Attrited Customer,47,F,1,Doctorate,Married,$40K - $60K,Blue,36,2,3,2,1438.3,0,1438.3,0.838,2584,42,0.448,0,0.99592,0.00407548
716014983,Existing Customer,56,F,3,High School,Single,Less than $40K,Blue,48,6,5,3,8340,1902,6438,0.81,3755,77,0.833,0.228,0.00034083,0.99966
712521783,Existing Customer,54,M,3,Graduate,Unknown,$80K - $120K,Blue,47,6,2,4,15108,1288,13820,0.684,3713,65,0.512,0.085,0.00033886,0.99966
780045708,Existing Customer,42,F,3,Graduate,Single,$40K - $60K,Silver,26,6,2,2,15104,1204,13900,0.824,4259,79,0.58,0.08,0.00010672,0.99989
719488008,Existing Customer,39,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,1,2490,1281,1209,0.551,1902,34,0.619,0.514,0.00010182,0.9999
771575058,Existing Customer,45,M,1,Graduate,Married,Less than $40K,Blue,33,4,3,4,2009,1795,214,0.645,3172,55,0.719,0.893,0.00048435,0.99952
772137183,Attrited Customer,52,M,2,Graduate,Single,$120K +,Blue,41,1,3,1,31668,810,30858,0.643,1822,36,0.5,0.026,0.99087,0.00913
779709033,Existing Customer,46,M,4,Unknown,Married,$60K - $80K,Blue,29,6,3,2,5735,2410,3325,0.616,3908,75,0.63,0.42,0.00020735,0.99979
709716258,Existing Customer,48,M,3,High School,Unknown,$80K - $120K,Blue,36,3,1,3,7633,1707,5926,0.529,1807,58,0.657,0.224,9.34E-05,0.99991
737986083,Existing Customer,46,M,3,High School,Single,$60K - $80K,Blue,39,4,1,4,23642,2049,21593,0.719,3139,54,0.636,0.087,0.00015942,0.99984
713343333,Existing Customer,42,M,3,Unknown,Married,$40K - $60K,Blue,29,4,3,4,6698,1327,5371,0.798,4065,77,0.711,0.198,0.00058851,0.99941
779331558,Existing Customer,45,F,2,Unknown,Single,Less than $40K,Blue,27,6,3,3,1438.3,0,1438.3,0.683,2598,59,0.595,0,0.00033251,0.99967
714973758,Existing Customer,50,F,3,Graduate,Single,Less than $40K,Blue,36,4,3,2,1438.3,1002,436.3,1.306,2004,25,0.667,0.697,0.00018665,0.99981
718009158,Existing Customer,50,F,3,Uneducated,Single,Less than $40K,Blue,41,4,2,2,2563,1860,703,0.68,3774,83,0.804,0.726,0.00012144,0.99988
789597408,Existing Customer,39,F,1,Post-Graduate,Single,$40K - $60K,Silver,32,5,2,3,17814,0,17814,0.82,4712,76,0.689,0,0.00019104,0.99981
712165308,Existing Customer,45,F,2,Doctorate,Single,Unknown,Blue,36,4,2,4,7738,947,6791,0.845,4255,61,0.694,0.122,0.00047251,0.99953
821768658,Attrited Customer,52,M,0,Unknown,Single,$120K +,Blue,48,4,5,5,13114,2247,10867,1.003,2474,51,0.417,0.171,0.99894,0.00106129
719341683,Existing Customer,42,M,2,Unknown,Married,$120K +,Blue,31,3,2,4,34516,1067,33449,0.487,4281,72,0.636,0.031,0.00035894,0.99964
708637758,Existing Customer,49,F,3,Graduate,Single,Unknown,Blue,37,4,3,4,17345,545,16800,0.905,3523,64,0.829,0.031,0.00053543,0.99946
779974758,Existing Customer,51,M,2,College,Single,$120K +,Blue,40,6,3,3,8706,868,7838,0.991,3203,54,0.929,0.1,0.00029411,0.99971
821815458,Existing Customer,48,M,3,High School,Single,$60K - $80K,Blue,44,5,1,1,19272,1519,17753,0.557,3398,67,0.763,0.079,3.35E-05,0.99997
711708408,Existing Customer,52,F,3,High School,Married,Unknown,Blue,43,4,3,2,4798,0,4798,0.583,3967,72,0.636,0,0.00018145,0.99982
812449758,Attrited Customer,43,M,3,High School,Single,$60K - $80K,Blue,38,2,3,2,12254,0,12254,0.705,2129,42,0.355,0,0.99452,0.00548
715682208,Existing Customer,49,M,3,Doctorate,Married,$80K - $120K,Blue,36,4,1,4,9549,0,9549,0.712,4629,76,0.652,0,0.0002373,0.99976
719914908,Existing Customer,37,M,2,Uneducated,Divorced,Less than $40K,Silver,36,3,3,2,11568,1846,9722,0.755,1701,44,1.095,0.16,0.00016711,0.99983
714744783,Existing Customer,48,F,3,Unknown,Married,Less than $40K,Blue,36,3,1,4,6197,1219,4978,0.552,3825,67,0.675,0.197,0.00018025,0.99982
710809833,Existing Customer,40,M,3,Graduate,Married,$80K - $120K,Silver,27,3,1,2,34516,0,34516,0.834,3193,53,0.559,0,5.16E-05,0.99995
720942333,Existing Customer,49,M,2,Unknown,Married,$40K - $60K,Blue,36,4,3,4,5137,0,5137,0.612,2043,52,1,0,0.00056716,0.99943
709423158,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,26,4,3,0,1791,1337,454,0.763,3592,46,0.917,0.747,6.96E-05,0.99993
718307433,Existing Customer,50,F,0,Graduate,Single,Less than $40K,Blue,36,5,1,4,7238,2111,5127,1.085,2025,36,1.118,0.292,0.00013562,0.99986
772607433,Existing Customer,50,M,3,High School,Married,$80K - $120K,Blue,40,6,2,4,4514,2016,2498,0.313,4107,59,0.639,0.447,0.00032942,0.99967
801709308,Existing Customer,44,F,4,Uneducated,Married,Unknown,Blue,38,6,1,2,5366,968,4398,0.992,4558,56,0.75,0.18,5.94E-05,0.99994
778502958,Existing Customer,47,M,3,Unknown,Divorced,$60K - $80K,Silver,35,4,2,5,29812,2031,27781,0.767,2385,50,0.515,0.068,0.00058226,0.99942
806656083,Existing Customer,48,F,2,Graduate,Married,$40K - $60K,Blue,43,3,2,4,9559,1514,8045,0.716,4064,70,0.556,0.158,0.00032656,0.99967
823635033,Existing Customer,49,F,2,High School,Married,Less than $40K,Blue,45,6,2,5,8353,1535,6818,1.323,4200,83,0.804,0.184,0.00054925,0.99945
718739508,Existing Customer,51,F,5,Unknown,Married,Less than $40K,Blue,39,6,2,4,5455,1217,4238,0.66,3863,67,0.811,0.223,0.00037057,0.99963
709272333,Existing Customer,59,F,1,Uneducated,Unknown,Less than $40K,Blue,45,6,3,3,9899,2023,7876,0.445,4579,73,0.622,0.204,0.00029196,0.99971
721538883,Existing Customer,45,M,4,Graduate,Single,$40K - $60K,Silver,37,4,3,4,15578,0,15578,0.716,4449,81,0.723,0,0.00048899,0.99951
718835583,Existing Customer,50,F,1,Graduate,Married,Unknown,Blue,41,6,2,2,15641,2379,13262,0.816,3769,76,0.617,0.152,0.00010684,0.99989
827970933,Existing Customer,46,F,4,Graduate,Married,Less than $40K,Blue,42,4,2,0,3504,1698,1806,0.575,4439,70,0.628,0.485,4.40E-05,0.99996
719888358,Existing Customer,47,M,1,Unknown,Divorced,$80K - $120K,Blue,38,5,3,5,18432,1422,17010,1.357,2748,58,0.933,0.077,0.00092092,0.99908
717030633,Existing Customer,46,M,4,College,Single,$60K - $80K,Blue,34,5,3,4,2369,1405,964,0.624,3034,51,0.889,0.593,0.00052613,0.99947
815085708,Attrited Customer,60,F,0,High School,Single,$40K - $60K,Blue,55,1,5,5,10882,2517,8365,0.266,1861,46,0.278,0.231,0.9988,0.00119984
716332533,Existing Customer,38,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,1,3,3509,1819,1690,0.894,4712,84,0.909,0.518,0.00010566,0.99989
822964683,Existing Customer,51,F,1,Graduate,Single,Less than $40K,Blue,47,6,3,4,2469,1491,978,0.869,4351,62,0.632,0.604,0.00048435,0.99952
719335233,Existing Customer,47,F,3,Uneducated,Married,Less than $40K,Silver,27,5,3,4,14335,938,13397,0.445,3610,75,0.531,0.065,0.00049746,0.9995
779683683,Existing Customer,47,M,3,High School,Single,$40K - $60K,Blue,31,6,3,2,4005,1985,2020,1.356,2344,34,0.7,0.496,0.00018145,0.99982
712653183,Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,36,4,1,4,1976,1694,282,1.054,3675,81,0.841,0.857,0.00018218,0.99982
715485483,Attrited Customer,39,F,5,Graduate,Married,Less than $40K,Blue,36,3,3,3,3664,0,3664,0.419,1479,44,0.913,0,0.99681,0.00319072
788912658,Existing Customer,44,F,2,Unknown,Married,Less than $40K,Blue,30,3,1,4,3734,0,3734,0.954,3144,62,0.722,0,0.00017371,0.99983
711396483,Existing Customer,40,M,2,Graduate,Single,$40K - $60K,Blue,36,3,2,3,6033,0,6033,0.834,4505,74,0.721,0,0.00019143,0.99981
789220008,Existing Customer,56,M,3,High School,Married,$80K - $120K,Blue,45,5,2,2,4531,0,4531,0.491,1425,27,1.077,0,0.00011482,0.99989
716436483,Existing Customer,45,F,3,Uneducated,Unknown,Less than $40K,Blue,36,4,4,3,6245,0,6245,0.554,2521,50,0.667,0,0.00039004,0.99961
717661908,Existing Customer,37,M,5,Doctorate,Single,$80K - $120K,Silver,36,4,1,1,34516,0,34516,0.711,2681,55,0.618,0,4.48E-05,0.99996
778459833,Existing Customer,42,M,5,Graduate,Married,$60K - $80K,Blue,27,3,2,3,11880,2025,9855,0.835,1789,42,1.471,0.17,0.00019764,0.9998
769448658,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,37,5,2,3,4188,0,4188,0.565,3492,69,0.683,0,0.00021042,0.99979
820346133,Existing Customer,59,F,2,Uneducated,Single,Less than $40K,Blue,54,5,1,2,9344,1334,8010,0.375,4154,60,0.818,0.143,5.66E-05,0.99994
720119808,Existing Customer,42,M,3,High School,Married,$80K - $120K,Blue,36,3,2,2,24126,948,23178,0.616,3342,52,0.677,0.039,0.00011482,0.99989
721523658,Existing Customer,46,M,5,High School,Unknown,$120K +,Blue,26,4,3,3,34516,772,33744,0.979,3699,77,0.878,0.022,0.00030361,0.9997
711176133,Existing Customer,28,M,0,High School,Single,Less than $40K,Blue,36,6,3,4,2295,1015,1280,1.04,3366,82,0.708,0.442,0.00043049,0.99957
794560833,Attrited Customer,47,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,6,5496,0,5496,0.548,1913,34,0.308,0,0.99939,0.00061414
718197108,Attrited Customer,54,M,2,Graduate,Single,$80K - $120K,Blue,36,5,3,3,12342,0,12342,0.431,1430,37,0.423,0,0.99671,0.00329379
713750583,Existing Customer,55,F,1,College,Unknown,Less than $40K,Blue,36,4,2,4,1928,1125,803,0.911,2190,30,0.667,0.584,0.00029801,0.9997
769576608,Existing Customer,62,M,1,Uneducated,Single,$60K - $80K,Blue,49,4,1,2,12814,1010,11804,0.869,3566,76,0.551,0.079,5.32E-05,0.99995
708626058,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,34,6,2,4,5242,1465,3777,1.025,4098,68,0.789,0.279,0.00033577,0.99966
710333883,Attrited Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,37,5,2,2,8808,390,8418,0.628,1905,42,0.448,0.044,0.99161,0.00839
715401633,Existing Customer,43,F,3,Graduate,Single,Less than $40K,Blue,35,3,1,2,4469,2002,2467,0.669,2111,38,0.462,0.448,5.72E-05,0.99994
755220783,Existing Customer,51,M,1,Doctorate,Married,$80K - $120K,Blue,44,5,2,4,8031,1167,6864,0.549,3576,77,0.791,0.145,0.00044353,0.99956
789603183,Existing Customer,48,M,4,High School,Unknown,$60K - $80K,Blue,41,4,1,3,9728,0,9728,0.806,3756,57,0.727,0,9.44E-05,0.99991
767564358,Existing Customer,47,F,5,Doctorate,Married,$40K - $60K,Blue,40,6,1,1,4748,1008,3740,0.484,3197,70,0.707,0.212,4.96E-05,0.99995
789744033,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Blue,38,4,1,1,19999,1007,18992,0.987,3183,69,0.5,0.05,3.32E-05,0.99997
709887483,Existing Customer,56,M,2,Uneducated,Divorced,$40K - $60K,Blue,45,3,1,3,6331,1420,4911,0.529,3527,69,0.438,0.224,9.52E-05,0.9999
779765058,Existing Customer,43,M,2,Unknown,Single,$40K - $60K,Blue,31,6,1,1,9662,817,8845,0.679,3817,70,0.489,0.085,3.65E-05,0.99996
789177333,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,2,1693,1088,605,0.532,2104,40,0.739,0.643,0.99447,0.00553
717262833,Existing Customer,49,F,3,Unknown,Married,Less than $40K,Blue,36,5,2,4,2964,2043,921,0.692,4345,69,0.468,0.689,0.00037246,0.99963
714878508,Existing Customer,48,F,2,High School,Single,Less than $40K,Blue,36,3,3,3,5483,535,4948,0.681,2051,49,0.633,0.098,0.00029408,0.99971
711079308,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,27,4,2,3,15186,0,15186,0.483,1884,33,0.435,0,0.99499,0.00501
794510358,Existing Customer,41,M,3,Graduate,Married,$80K - $120K,Blue,26,6,3,3,33408,0,33408,0.816,3754,77,0.878,0,0.0003139,0.99969
715033533,Existing Customer,43,F,2,High School,Married,Less than $40K,Blue,37,4,2,2,3125,2517,608,0.73,4422,71,0.732,0.805,0.00011065,0.99989
779400183,Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Blue,31,3,3,4,2934,2517,417,0.868,2484,55,0.774,0.858,0.00053543,0.99946
716636808,Existing Customer,39,M,3,Graduate,Single,$120K +,Blue,36,4,2,2,34516,0,34516,0.754,3572,55,0.667,0,0.00011811,0.99988
708733983,Attrited Customer,50,F,1,Doctorate,Single,$40K - $60K,Blue,36,6,3,2,5349,2391,2958,0.671,2122,46,0.394,0.447,0.99592,0.00407548
710521383,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,38,6,2,0,9810,1838,7972,0.661,2247,41,0.64,0.187,4.48E-05,0.99996
720075558,Existing Customer,50,M,4,College,Married,$120K +,Blue,36,6,1,4,7084,0,7084,0.889,3838,66,0.737,0,0.00016114,0.99984
716468658,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,36,3,1,3,3537,0,3537,0.647,4101,80,0.702,0,0.00010183,0.9999
717569283,Existing Customer,47,M,5,Doctorate,Single,Less than $40K,Blue,36,3,1,2,8896,1338,7558,0.741,4252,70,0.591,0.15,8.23E-05,0.99992
787491483,Existing Customer,41,M,3,Unknown,Divorced,$80K - $120K,Blue,29,5,2,3,30733,1153,29580,0.987,3455,80,0.702,0.038,0.00021834,0.99978
779995833,Existing Customer,49,M,0,Unknown,Married,$60K - $80K,Blue,39,6,2,4,10177,1748,8429,0.622,3557,64,0.939,0.172,0.00030803,0.99969
714215058,Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,33,5,2,4,6848,0,6848,0.962,4006,82,0.822,0,0.00032942,0.99967
789407958,Existing Customer,42,M,1,Graduate,Married,$60K - $80K,Blue,33,6,2,3,17165,1153,16012,0.578,4063,62,0.676,0.067,0.00017969,0.99982
715118058,Existing Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,36,3,3,1,20274,2100,18174,0.584,5274,66,0.61,0.104,0.00011256,0.99989
713672208,Existing Customer,50,M,1,Doctorate,Divorced,$60K - $80K,Blue,33,3,5,2,19939,0,19939,1.03,3342,76,0.462,0,0.00027287,0.99973
720865383,Existing Customer,53,M,3,Graduate,Single,$120K +,Blue,45,4,3,1,3378,1852,1526,0.483,4437,50,1,0.548,0.00011256,0.99989
713701533,Existing Customer,51,M,2,Unknown,Married,$80K - $120K,Blue,39,4,3,2,9773,1998,7775,0.782,3578,71,0.775,0.204,0.00019771,0.9998
778895883,Existing Customer,50,F,1,Unknown,Married,Unknown,Blue,31,5,3,1,3668,0,3668,0.62,4430,76,0.617,0,0.00011192,0.99989
719655258,Existing Customer,64,M,0,Graduate,Single,Less than $40K,Blue,36,3,2,4,3196,0,3196,0.578,3412,72,0.674,0,0.00028024,0.99972
711205758,Attrited Customer,45,M,3,College,Single,$80K - $120K,Silver,33,1,3,3,34516,0,34516,1.492,2534,43,0.433,0,0.99639,0.00361221
806264958,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,47,5,2,3,7030,994,6036,0.725,3211,69,0.725,0.141,0.0001861,0.99981
714659133,Attrited Customer,47,M,5,High School,Married,$80K - $120K,Blue,37,2,2,2,9410,0,9410,0.586,2178,41,0.864,0,0.99132,0.00868
716425833,Attrited Customer,38,M,2,Graduate,Single,$120K +,Blue,36,5,2,1,34516,1229,33287,0.427,1797,35,0.296,0.036,0.98564,0.01436
712166583,Existing Customer,45,F,0,Graduate,Married,Less than $40K,Blue,38,4,3,3,4096,1468,2628,0.627,3490,66,0.737,0.358,0.0002596,0.99974
713124558,Existing Customer,43,F,2,Graduate,Married,Unknown,Blue,34,6,1,4,7210,782,6428,0.733,4249,75,0.5,0.108,0.00015804,0.99984
714048783,Existing Customer,57,M,2,High School,Single,$80K - $120K,Blue,36,6,3,0,8026,2202,5824,0.586,4072,72,0.6,0.274,6.45E-05,0.99994
708784908,Existing Customer,47,F,3,Graduate,Unknown,Unknown,Blue,34,5,1,4,18064,2039,16025,0.89,4435,88,0.796,0.113,0.00016399,0.99984
714332658,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,35,5,2,4,5596,1086,4510,0.587,3896,65,0.757,0.194,0.00033886,0.99966
719169783,Existing Customer,52,F,2,Uneducated,Married,Less than $40K,Blue,43,3,3,3,6897,640,6257,1.052,2781,57,0.839,0.093,0.00031104,0.99969
718270833,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Silver,40,6,3,3,13991,1580,12411,0.864,4100,74,0.721,0.113,0.00033374,0.99967
721268133,Existing Customer,44,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,5,2,2,11366,2109,9257,0.993,3495,70,0.795,0.186,0.00013897,0.99986
795343683,Existing Customer,40,F,3,High School,Single,Less than $40K,Blue,34,5,1,3,1707,989,718,0.555,3935,76,0.52,0.579,9.34E-05,0.99991
715611933,Existing Customer,50,F,4,Doctorate,Married,Unknown,Blue,38,6,4,2,23692,2402,21290,0.942,3632,62,0.676,0.101,0.00032988,0.99967
711184983,Existing Customer,41,M,5,Unknown,Unknown,$80K - $120K,Blue,29,6,2,1,11191,0,11191,0.808,3839,73,0.78,0,7.79E-05,0.99992
779601783,Existing Customer,42,F,5,College,Married,Less than $40K,Blue,31,3,1,2,3476,700,2776,0.604,4364,88,0.517,0.201,5.53E-05,0.99994
784263558,Existing Customer,43,M,2,Uneducated,Single,$60K - $80K,Silver,37,4,3,3,27781,0,27781,1,3184,61,0.743,0,0.00028105,0.99972
